UserID,Stock,Buy_Date,Buy_Price,Sell_Date,Sell_Price,Quantity,Holding_Days,Profit_Loss,Mistake_Type
U0171,RELIANCE,2017-06-22,2270.9,2017-07-04,2283.47,48,12,603.36,Good Trade
U0199,SBI,2022-12-19,5320.84,2023-01-16,5408.3,14,28,1224.44,Good Trade
U0117,HUL,2016-10-03,2018.12,2016-10-11,2060.56,24,8,1018.56,Good Trade
U0140,INFY,2023-06-07,5019.5,2023-06-20,5023.65,34,13,141.1,Good Trade
U0197,LT,2016-04-29,1682.58,2016-05-26,1715.62,43,27,1420.72,Good Trade
U0184,AXISBANK,2019-09-18,3355.93,2019-10-16,3356.88,23,28,21.85,Good Trade
U0022,WIPRO,2020-03-30,3843.28,2020-04-27,3890.15,38,28,1781.06,Good Trade
U0018,AXISBANK,2019-05-03,3250.58,2019-05-20,3237.61,26,17,-337.22,Minor Loss
U0169,ICICI,2019-09-09,3339.01,2019-09-27,3387.32,17,18,821.27,Good Trade
U0197,SBI,2017-04-07,2208.81,2017-04-19,2218.48,38,12,367.46,Good Trade
U0002,RELIANCE,2019-01-18,3288.84,2019-01-23,3301.56,24,5,305.28,Good Trade
U0044,ICICI,2017-06-14,2260.1,2017-07-07,2292.4,25,23,807.5,Good Trade
U0127,LT,2020-09-25,4043.48,2020-10-12,4054.65,17,17,189.89,Good Trade
U0127,RELIANCE,2016-02-02,1548.94,2016-02-25,1589.53,38,23,1542.42,Good Trade
U0121,HUL,2020-06-10,4180.86,2020-06-12,4177.48,8,2,-27.04,Over-trading
U0176,ICICI,2020-11-25,3829.16,2020-12-16,3840.3,3,21,33.42,Good Trade
U0192,AXISBANK,2018-08-02,2985.61,2018-08-22,3023.15,32,20,1201.28,Good Trade
U0037,SBI,2015-09-14,1292.4,2015-09-21,1310.93,33,7,611.49,Good Trade
U0179,RELIANCE,2015-11-25,1472.19,2015-12-09,1483.43,43,14,483.32,Good Trade
U0020,HUL,2022-08-04,5329.71,2022-08-08,5351.14,41,4,878.63,Good Trade
U0127,HDFC,2019-03-28,3206.38,2019-04-17,3228.2,3,20,65.46,Good Trade
U0173,HDFC,2016-08-30,1877.95,2016-09-19,1913.5,7,20,248.85,Good Trade
U0057,ICICI,2015-03-13,1092.26,2015-04-06,1125.61,38,24,1267.3,Good Trade
U0159,INFY,2016-05-18,1730.29,2016-06-06,1763.24,18,19,593.1,Good Trade
U0090,HUL,2020-01-30,4039.97,2020-02-07,4066.16,32,8,838.08,Good Trade
U0089,ICICI,2017-10-24,2409.02,2017-11-16,2393.28,46,23,-724.04,Minor Loss
U0171,HDFC,2016-12-21,2031.61,2017-01-16,2028.22,49,26,-166.11,Minor Loss
U0103,HUL,2022-11-18,5531.61,2022-12-05,5549.41,6,17,106.8,Good Trade
U0091,RELIANCE,2021-08-23,4905.25,2021-09-09,4929.7,34,17,831.3,Good Trade
U0131,TCS,2020-06-16,3918.17,2020-07-02,3888.4,48,16,-1428.96,Minor Loss
U0120,TCS,2020-02-07,3711.25,2020-02-25,3759.72,27,18,1308.69,Good Trade
U0174,WIPRO,2016-04-08,1715.97,2016-04-28,1736.53,27,20,555.12,Good Trade
U0144,AXISBANK,2019-09-26,3337.14,2019-09-30,3343.0,37,4,216.82,Good Trade
U0062,WIPRO,2018-10-02,3098.91,2018-10-19,3116.4,17,17,297.33,Good Trade
U0105,RELIANCE,2020-05-13,4035.67,2020-06-09,4112.58,24,27,1845.84,Good Trade
U0081,TCS,2021-06-28,4274.27,2021-07-02,4284.18,5,4,49.55,Good Trade
U0057,HDFC,2020-03-31,3829.94,2020-04-20,3858.55,13,20,371.93,Good Trade
U0048,INFY,2019-02-05,2993.84,2019-02-21,3017.1,5,16,116.3,Good Trade
U0131,INFY,2020-11-10,3858.68,2020-11-27,3865.99,39,17,285.09,Good Trade
U0104,TCS,2017-01-06,2106.77,2017-01-11,2100.21,10,5,-65.6,Minor Loss
U0165,WIPRO,2023-11-29,5803.02,2023-12-20,5803.27,48,21,12.0,Good Trade
U0080,LT,2021-02-02,4248.34,2021-03-01,4251.23,32,27,92.48,Good Trade
U0142,ICICI,2023-04-03,5029.53,2023-04-25,5074.2,37,22,1652.79,Good Trade
U0193,LT,2021-05-31,4368.97,2021-06-09,4363.59,6,9,-32.28,Minor Loss
U0147,WIPRO,2018-07-11,2995.47,2018-07-13,2990.73,23,2,-109.02,Over-trading
U0042,HUL,2015-10-20,1496.98,2015-11-02,1531.49,46,13,1587.46,Good Trade
U0053,WIPRO,2023-12-18,5808.09,2023-12-21,5799.19,12,3,-106.8,Minor Loss
U0196,SBI,2023-11-06,5884.81,2023-11-09,5883.52,28,3,-36.12,Minor Loss
U0065,INFY,2018-09-10,2870.78,2018-09-11,2869.42,8,1,-10.88,Over-trading
U0035,HUL,2019-06-04,3628.21,2019-06-21,3627.93,38,17,-10.64,Minor Loss
U0184,RELIANCE,2016-09-27,1942.97,2016-10-19,1961.11,25,22,453.5,Good Trade
U0053,TCS,2016-06-02,1790.23,2016-06-29,1873.98,33,27,2763.75,Good Trade
U0109,HDFC,2022-04-29,4949.08,2022-05-02,4945.27,34,3,-129.54,Minor Loss
U0093,SBI,2018-07-20,2837.38,2018-08-08,2859.6,1,19,22.22,Good Trade
U0108,INFY,2017-09-22,2364.38,2017-10-03,2374.7,1,11,10.32,Good Trade
U0106,HDFC,2020-06-19,3913.21,2020-07-09,3950.57,31,20,1158.16,Good Trade
U0053,SBI,2022-09-13,5211.15,2022-10-04,5249.08,24,21,910.32,Good Trade
U0101,AXISBANK,2019-07-18,3286.14,2019-07-26,3300.22,50,8,704.0,Good Trade
U0156,LT,2019-11-11,3641.88,2019-11-14,3636.46,1,3,-5.42,Minor Loss
U0077,RELIANCE,2015-07-22,1233.04,2015-07-31,1245.24,48,9,585.6,Good Trade
U0041,HUL,2018-03-12,2892.95,2018-03-13,2896.02,14,1,42.98,Over-trading
U0193,INFY,2019-11-05,3242.7,2019-11-28,3297.89,12,23,662.28,Good Trade
U0182,HUL,2019-10-14,3866.33,2019-10-31,3882.2,14,17,222.18,Good Trade
U0192,SBI,2016-12-30,2060.8,2017-01-11,2064.63,22,12,84.26,Good Trade
U0106,TCS,2016-10-26,2009.38,2016-11-21,2075.48,33,26,2181.3,Good Trade
U0177,INFY,2015-03-16,1136.09,2015-03-26,1144.92,35,10,309.05,Good Trade
U0001,WIPRO,2020-03-04,3764.9,2020-03-27,3833.09,43,23,2932.17,Good Trade
U0106,INFY,2016-01-20,1544.97,2016-02-15,1559.53,22,26,320.32,Good Trade
U0052,TCS,2016-08-12,1949.57,2016-08-18,1944.18,42,6,-226.38,Minor Loss
U0042,LT,2016-03-25,1664.93,2016-04-15,1694.76,32,21,954.56,Good Trade
U0155,RELIANCE,2018-04-13,2709.77,2018-05-02,2760.13,28,19,1410.08,Good Trade
U0099,WIPRO,2018-08-03,3043.06,2018-08-22,3061.73,42,19,784.14,Good Trade
U0185,AXISBANK,2019-10-09,3347.77,2019-10-31,3342.29,12,22,-65.76,Minor Loss
U0130,TCS,2018-11-13,3025.76,2018-11-21,3001.34,27,8,-659.34,Minor Loss
U0084,AXISBANK,2023-02-03,4996.46,2023-02-16,5006.74,22,13,226.16,Good Trade
U0003,HDFC,2018-02-27,2624.1,2018-03-21,2689.37,40,22,2610.8,Good Trade
U0013,INFY,2019-05-15,3132.86,2019-05-16,3125.33,15,1,-112.95,Over-trading
U0126,SBI,2018-06-07,2736.97,2018-06-25,2780.48,41,18,1783.91,Good Trade
U0177,HDFC,2016-09-08,1894.08,2016-09-19,1913.5,10,11,194.2,Good Trade
U0182,ICICI,2020-05-20,3654.29,2020-05-27,3667.93,45,7,613.8,Good Trade
U0115,SBI,2021-07-06,4478.89,2021-07-27,4532.63,7,21,376.18,Good Trade
U0150,SBI,2015-09-30,1326.8,2015-10-12,1363.11,4,12,145.24,Good Trade
U0095,WIPRO,2022-11-15,5284.79,2022-12-06,5328.25,36,21,1564.56,Good Trade
U0016,HUL,2016-01-20,1652.42,2016-01-27,1654.16,45,7,78.3,Good Trade
U0198,WIPRO,2020-03-05,3767.4,2020-03-12,3794.72,19,7,519.08,Good Trade
U0160,ICICI,2023-07-05,5179.21,2023-08-02,5245.42,5,28,331.05,Good Trade
U0129,SBI,2017-07-06,2319.76,2017-08-03,2359.51,33,28,1311.75,Good Trade
U0061,LT,2022-11-23,5048.71,2022-12-01,5070.72,1,8,22.01,Good Trade
U0183,TCS,2020-02-25,3759.72,2020-03-02,3781.88,18,6,398.88,Good Trade
U0151,HUL,2021-12-08,4987.64,2021-12-30,5021.4,27,22,911.52,Good Trade
U0069,AXISBANK,2016-05-26,1717.49,2016-06-07,1743.74,26,12,682.5,Good Trade
U0186,TCS,2021-05-31,4267.96,2021-06-16,4272.78,29,16,139.78,Good Trade
U0106,SBI,2017-02-28,2144.88,2017-03-23,2212.56,11,23,744.48,Good Trade
U0035,WIPRO,2016-09-14,1968.96,2016-10-11,1993.16,42,27,1016.4,Good Trade
U0084,ICICI,2023-11-07,5387.26,2023-11-08,5392.4,9,1,46.26,Over-trading
U0145,ICICI,2023-10-27,5392.27,2023-11-09,5386.09,38,13,-234.84,Minor Loss
U0200,ICICI,2017-12-25,2408.03,2018-01-05,2450.01,48,11,2015.04,Good Trade
U0082,HUL,2022-07-18,5306.26,2022-08-05,5334.91,26,18,744.9,Good Trade
U0020,HDFC,2023-07-07,5600.9,2023-08-02,5635.8,28,26,977.2,Good Trade
U0088,SBI,2015-04-06,1099.79,2015-04-08,1113.51,46,2,631.12,Good Trade
U0150,TCS,2020-10-08,3961.53,2020-11-05,3974.02,23,28,287.27,Good Trade
U0185,WIPRO,2021-12-17,4727.8,2022-01-11,4742.0,13,25,184.6,Good Trade
U0037,HDFC,2023-11-10,5777.03,2023-11-28,5825.49,49,18,2374.54,Good Trade
U0152,HDFC,2021-01-08,4240.11,2021-01-11,4234.63,8,3,-43.84,Minor Loss
U0149,ICICI,2016-05-13,1696.47,2016-05-20,1706.83,41,7,424.76,Good Trade
U0118,RELIANCE,2021-07-08,4804.54,2021-07-27,4848.18,7,19,305.48,Good Trade
U0144,SBI,2018-08-10,2866.77,2018-08-30,2885.32,3,20,55.65,Good Trade
U0181,LT,2022-09-27,4975.62,2022-10-21,5006.22,3,24,91.8,Good Trade
U0113,INFY,2015-01-05,1015.55,2015-01-12,1017.23,2,7,3.36,Good Trade
U0058,HDFC,2023-08-24,5650.14,2023-09-19,5703.32,7,26,372.26,Good Trade
U0018,INFY,2015-03-06,1124.5,2015-04-02,1158.6,40,27,1364.0,Good Trade
U0110,WIPRO,2022-06-27,5066.2,2022-07-15,5079.22,15,18,195.3,Good Trade
U0114,INFY,2015-04-10,1164.97,2015-04-21,1175.03,42,11,422.52,Good Trade
U0114,HDFC,2019-08-21,3421.14,2019-09-03,3458.39,33,13,1229.25,Good Trade
U0058,WIPRO,2020-09-04,4023.81,2020-09-24,4052.19,31,20,879.78,Good Trade
U0001,HUL,2016-08-01,1928.33,2016-08-26,1999.7,41,25,2926.17,Good Trade
U0179,RELIANCE,2020-06-16,4127.16,2020-07-03,4146.71,43,17,840.65,Good Trade
U0084,HUL,2019-07-04,3617.32,2019-07-15,3649.89,38,11,1237.66,Good Trade
U0105,HUL,2022-07-06,5305.92,2022-07-08,5316.23,21,2,216.51,Over-trading
U0067,WIPRO,2022-01-27,4769.42,2022-02-07,4776.08,39,11,259.74,Good Trade
U0063,TCS,2021-03-01,4145.46,2021-03-12,4175.16,47,11,1395.9,Good Trade
U0153,RELIANCE,2020-05-13,4035.67,2020-05-26,4060.62,28,13,698.6,Good Trade
U0141,LT,2022-10-11,4961.7,2022-10-21,5006.22,46,10,2047.92,Good Trade
U0170,RELIANCE,2020-07-22,4195.81,2020-08-14,4259.87,33,23,2113.98,Good Trade
U0110,LT,2016-12-15,2067.83,2016-12-19,2067.53,11,4,-3.3,Minor Loss
U0085,HDFC,2016-06-27,1796.4,2016-07-04,1799.44,38,7,115.52,Good Trade
U0046,WIPRO,2021-08-03,4438.99,2021-08-10,4450.31,21,7,237.72,Good Trade
U0070,HUL,2022-12-26,5588.78,2022-12-28,5592.16,44,2,148.72,Over-trading
U0009,AXISBANK,2020-02-24,3496.77,2020-03-18,3502.98,4,23,24.84,Good Trade
U0079,RELIANCE,2016-06-03,1760.57,2016-06-17,1804.54,25,14,1099.25,Good Trade
U0032,SBI,2022-05-02,4934.0,2022-05-03,4934.85,3,1,2.55,Over-trading
U0007,TCS,2015-11-16,1440.68,2015-11-18,1456.99,29,2,472.99,Good Trade
U0054,LT,2022-12-14,5082.34,2022-12-29,5093.81,17,15,194.99,Good Trade
U0101,HUL,2018-08-22,3171.01,2018-09-05,3208.2,47,14,1747.93,Good Trade
U0128,ICICI,2018-10-31,2939.04,2018-11-19,2965.66,49,19,1304.38,Good Trade
U0147,HDFC,2015-07-06,1252.33,2015-07-30,1278.21,39,24,1009.32,Good Trade
U0071,TCS,2018-04-23,2644.63,2018-04-27,2666.37,37,4,804.38,Good Trade
U0136,SBI,2020-12-08,4202.97,2020-12-30,4257.51,5,22,272.7,Good Trade
U0135,HDFC,2017-04-03,2108.83,2017-04-07,2132.35,13,4,305.76,Good Trade
U0004,SBI,2019-08-13,3349.3,2019-08-20,3366.68,43,7,747.34,Good Trade
U0139,ICICI,2017-10-02,2376.35,2017-10-18,2407.59,41,16,1280.84,Good Trade
U0018,TCS,2016-05-11,1744.74,2016-06-07,1804.09,42,27,2492.7,Good Trade
U0011,HDFC,2020-07-20,3966.23,2020-08-17,4020.8,20,28,1091.4,Good Trade
U0192,RELIANCE,2019-08-13,3640.1,2019-08-21,3647.46,43,8,316.48,Good Trade
U0148,ICICI,2015-12-29,1518.26,2016-01-06,1553.86,21,8,747.6,Good Trade
U0145,HUL,2015-07-28,1376.48,2015-08-07,1389.2,49,10,623.28,Good Trade
U0198,INFY,2018-11-16,2934.05,2018-12-12,2962.52,35,26,996.45,Good Trade
U0182,HUL,2021-07-29,4791.26,2021-08-19,4794.67,25,21,85.25,Good Trade
U0111,RELIANCE,2021-01-29,4518.12,2021-02-08,4506.79,47,10,-532.51,Minor Loss
U0135,AXISBANK,2020-01-10,3447.05,2020-01-15,3457.77,13,5,139.36,Good Trade
U0200,ICICI,2015-04-07,1129.52,2015-04-16,1138.43,37,9,329.67,Good Trade
U0157,HUL,2023-08-22,5878.92,2023-08-31,5884.77,35,9,204.75,Good Trade
U0119,ICICI,2019-07-23,3263.18,2019-08-01,3272.85,2,9,19.34,Good Trade
U0136,TCS,2023-01-06,4884.01,2023-01-17,4880.62,27,11,-91.53,Minor Loss
U0062,INFY,2023-12-05,5330.8,2023-12-14,5329.06,41,9,-71.34,Minor Loss
U0160,HUL,2015-02-18,1084.8,2015-02-26,1114.24,25,8,736.0,Good Trade
U0193,WIPRO,2018-10-22,3117.28,2018-11-14,3129.69,11,23,136.51,Good Trade
U0002,HUL,2016-12-02,2163.36,2016-12-20,2176.08,20,18,254.4,Good Trade
U0144,TCS,2023-08-25,5260.43,2023-09-11,5274.74,8,17,114.48,Good Trade
U0057,HDFC,2016-08-26,1884.2,2016-08-31,1889.54,31,5,165.54,Good Trade
U0131,WIPRO,2015-11-20,1530.12,2015-12-07,1528.93,29,17,-34.51,Minor Loss
U0115,WIPRO,2022-02-07,4776.08,2022-03-01,4839.03,5,22,314.75,Good Trade
U0152,INFY,2023-10-10,5182.94,2023-11-03,5234.2,39,24,1999.14,Good Trade
U0035,RELIANCE,2018-07-30,2981.37,2018-08-01,2976.58,10,2,-47.9,Over-trading
U0136,HUL,2020-01-08,4013.16,2020-01-29,4037.92,18,21,445.68,Good Trade
U0009,SBI,2022-11-28,5285.62,2022-12-26,5343.53,49,28,2837.59,Good Trade
U0048,HDFC,2015-03-16,1135.24,2015-03-25,1134.79,27,9,-12.15,Minor Loss
U0004,WIPRO,2021-11-16,4658.54,2021-12-08,4717.76,34,22,2013.48,Good Trade
U0124,TCS,2017-08-31,2372.17,2017-09-13,2383.87,49,13,573.3,Good Trade
U0153,HUL,2017-09-29,2576.75,2017-10-18,2620.78,21,19,924.63,Good Trade
U0088,HUL,2016-01-04,1617.78,2016-01-13,1640.09,26,9,580.06,Good Trade
U0073,AXISBANK,2021-07-02,4175.74,2021-07-26,4224.84,17,24,834.7,Good Trade
U0179,SBI,2016-06-28,1757.13,2016-07-12,1778.36,21,14,445.83,Good Trade
U0059,HUL,2020-08-05,4190.67,2020-08-13,4201.57,23,8,250.7,Good Trade
U0114,ICICI,2019-09-02,3319.99,2019-09-25,3382.24,35,23,2178.75,Good Trade
U0038,SBI,2017-03-10,2184.52,2017-03-30,2220.83,42,20,1525.02,Good Trade
U0155,AXISBANK,2015-10-06,1358.22,2015-10-12,1352.88,34,6,-181.56,Minor Loss
U0094,TCS,2016-08-12,1949.57,2016-08-18,1944.18,21,6,-113.19,Minor Loss
U0189,WIPRO,2022-06-24,5063.26,2022-07-06,5072.04,15,12,131.7,Good Trade
U0140,SBI,2016-03-03,1520.55,2016-03-18,1556.79,30,15,1087.2,Good Trade
U0110,ICICI,2021-08-09,4168.49,2021-08-31,4215.05,3,22,139.68,Good Trade
U0167,SBI,2015-12-11,1378.15,2015-12-31,1416.07,49,20,1858.08,Good Trade
U0137,RELIANCE,2023-07-20,5859.56,2023-07-31,5865.03,33,11,180.51,Good Trade
U0189,HDFC,2016-01-25,1525.46,2016-02-19,1601.16,15,25,1135.5,Good Trade
U0067,WIPRO,2020-01-30,3719.16,2020-02-03,3725.22,12,4,72.72,Good Trade
U0195,HUL,2020-01-09,4024.43,2020-02-03,4055.06,28,25,857.64,Good Trade
U0014,HDFC,2019-09-12,3458.96,2019-09-30,3495.38,25,18,910.5,Good Trade
U0052,HDFC,2018-03-30,2706.44,2018-04-25,2712.32,37,26,217.56,Good Trade
U0039,HDFC,2019-09-20,3460.53,2019-10-18,3530.48,24,28,1678.8,Good Trade
U0036,ICICI,2020-01-15,3534.51,2020-02-05,3548.82,4,21,57.24,Good Trade
U0087,TCS,2019-12-23,3613.86,2020-01-07,3645.47,47,15,1485.67,Good Trade
U0121,LT,2017-02-03,2172.93,2017-02-22,2193.32,13,19,265.07,Good Trade
U0138,LT,2015-02-12,1118.59,2015-02-23,1144.05,11,11,280.06,Good Trade
U0069,INFY,2022-04-14,4523.57,2022-04-19,4526.41,25,5,71.0,Good Trade
U0029,LT,2021-02-12,4257.93,2021-02-22,4248.88,46,10,-416.3,Minor Loss
U0177,LT,2020-12-07,4126.7,2021-01-01,4172.3,30,25,1368.0,Good Trade
U0189,ICICI,2022-07-22,4729.34,2022-08-11,4743.59,47,20,669.75,Good Trade
U0047,HDFC,2022-05-16,4962.29,2022-05-17,4965.77,14,1,48.72,Over-trading
U0176,LT,2020-05-29,3932.74,2020-06-11,3949.66,31,13,524.52,Good Trade
U0144,HUL,2017-11-29,2655.16,2017-12-19,2697.55,34,20,1441.26,Good Trade
U0025,AXISBANK,2017-12-21,2638.89,2017-12-27,2655.45,40,6,662.4,Good Trade
U0040,INFY,2019-05-29,3120.06,2019-06-03,3131.12,50,5,553.0,Good Trade
U0183,INFY,2018-07-03,2751.39,2018-07-10,2776.62,33,7,832.59,Good Trade
U0193,RELIANCE,2021-02-24,4524.62,2021-03-04,4539.48,23,8,341.78,Good Trade
U0062,AXISBANK,2018-12-07,3140.44,2018-12-13,3165.51,33,6,827.31,Good Trade
U0093,ICICI,2020-05-13,3648.45,2020-05-29,3673.6,18,16,452.7,Good Trade
U0017,LT,2017-07-31,2415.59,2017-08-15,2471.6,35,15,1960.35,Good Trade
U0136,HDFC,2016-05-05,1737.24,2016-05-18,1760.7,50,13,1173.0,Good Trade
U0001,RELIANCE,2018-08-24,2999.95,2018-09-11,3053.56,26,18,1393.86,Good Trade
U0058,RELIANCE,2018-03-09,2653.47,2018-03-19,2660.37,33,10,227.7,Good Trade
U0039,WIPRO,2022-06-15,5041.54,2022-06-24,5063.26,21,9,456.12,Good Trade
U0171,ICICI,2015-02-23,1078.94,2015-03-09,1098.77,29,14,575.07,Good Trade
U0149,LT,2020-12-21,4153.8,2021-01-06,4190.03,29,16,1050.67,Good Trade
U0026,WIPRO,2022-11-29,5317.37,2022-12-26,5330.92,46,27,623.3,Good Trade
U0112,INFY,2016-06-14,1765.97,2016-06-23,1790.64,10,9,246.7,Good Trade
U0200,SBI,2015-12-09,1370.16,2016-01-01,1408.67,27,23,1039.77,Good Trade
U0045,LT,2021-05-27,4359.83,2021-06-22,4369.08,21,26,194.25,Good Trade
U0099,ICICI,2018-04-20,2624.1,2018-05-04,2644.21,29,14,583.19,Good Trade
U0099,RELIANCE,2023-03-23,5693.39,2023-04-18,5717.41,12,26,288.24,Good Trade
U0054,RELIANCE,2017-09-01,2368.05,2017-09-19,2368.77,35,18,25.2,Good Trade
U0113,INFY,2023-03-06,4899.98,2023-04-03,4947.68,42,28,2003.4,Good Trade
U0164,ICICI,2021-03-16,3991.59,2021-04-06,4028.45,43,21,1584.98,Good Trade
U0055,WIPRO,2018-04-16,2816.18,2018-04-19,2824.71,26,3,221.78,Good Trade
U0052,HDFC,2015-04-06,1127.45,2015-04-30,1173.38,19,24,872.67,Good Trade
U0100,RELIANCE,2016-08-15,1905.35,2016-09-06,1934.12,11,22,316.47,Good Trade
U0191,WIPRO,2017-05-23,2311.97,2017-06-15,2360.42,50,23,2422.5,Good Trade
U0004,HDFC,2018-04-04,2706.71,2018-04-23,2705.85,20,19,-17.2,Minor Loss
U0156,RELIANCE,2023-02-03,5616.48,2023-02-17,5628.92,43,14,534.92,Good Trade
U0128,ICICI,2023-12-19,5469.0,2023-12-21,5489.91,41,2,857.31,Over-trading
U0024,WIPRO,2018-10-05,3104.54,2018-10-18,3116.11,42,13,485.94,Good Trade
U0182,HDFC,2015-07-17,1262.23,2015-07-29,1272.47,7,12,71.68,Good Trade
U0016,TCS,2021-02-04,4116.45,2021-02-24,4142.57,16,20,417.92,Good Trade
U0197,WIPRO,2021-10-11,4597.5,2021-10-19,4643.73,49,8,2265.27,Good Trade
U0037,LT,2019-04-22,3409.28,2019-05-08,3424.95,21,16,329.07,Good Trade
U0079,TCS,2019-07-23,3380.32,2019-07-24,3378.25,35,1,-72.45,Over-trading
U0163,SBI,2022-02-15,4831.69,2022-03-15,4880.62,25,28,1223.25,Good Trade
U0039,INFY,2020-07-10,3699.41,2020-07-15,3707.99,49,5,420.42,Good Trade
U0027,RELIANCE,2023-01-11,5591.1,2023-01-25,5597.74,34,14,225.76,Good Trade
U0110,TCS,2015-07-29,1279.02,2015-08-17,1314.1,47,19,1648.76,Good Trade
U0199,WIPRO,2015-09-09,1437.44,2015-09-11,1439.16,12,2,20.64,Over-trading
U0100,RELIANCE,2019-08-27,3646.66,2019-09-16,3682.75,38,20,1371.42,Good Trade
U0005,TCS,2021-12-10,4540.57,2021-12-23,4554.52,40,13,558.0,Good Trade
U0169,SBI,2018-02-16,2579.82,2018-03-13,2568.6,41,25,-460.02,Minor Loss
U0160,TCS,2020-12-17,4028.5,2020-12-24,4047.49,20,7,379.8,Good Trade
U0072,TCS,2015-05-18,1160.7,2015-06-05,1182.98,25,18,557.0,Good Trade
U0161,HUL,2023-07-27,5854.01,2023-08-22,5878.92,19,26,473.29,Good Trade
U0082,HUL,2018-06-20,3102.25,2018-06-27,3116.4,5,7,70.75,Good Trade
U0111,SBI,2015-11-18,1377.22,2015-11-26,1364.2,44,8,-572.88,Minor Loss
U0071,INFY,2018-04-27,2654.55,2018-05-22,2671.17,37,25,614.94,Good Trade
U0050,SBI,2019-03-06,3192.98,2019-03-19,3209.36,1,13,16.38,Good Trade
U0118,TCS,2016-01-25,1561.02,2016-01-26,1570.04,44,1,396.88,Over-trading
U0119,INFY,2023-02-06,4902.44,2023-02-22,4884.01,2,16,-36.86,Minor Loss
U0044,HDFC,2015-05-27,1190.07,2015-06-12,1201.19,41,16,455.92,Good Trade
U0192,RELIANCE,2021-09-07,4929.14,2021-09-27,4957.98,29,20,836.36,Good Trade
U0025,ICICI,2023-06-29,5165.04,2023-07-14,5193.19,15,15,422.25,Good Trade
U0057,HDFC,2016-11-30,1981.07,2016-12-22,2032.54,49,22,2522.03,Good Trade
U0021,ICICI,2022-02-23,4486.34,2022-03-22,4544.16,49,27,2833.18,Good Trade
U0082,SBI,2019-01-04,3101.5,2019-01-09,3097.33,11,5,-45.87,Minor Loss
U0145,LT,2017-08-09,2449.49,2017-08-23,2480.28,49,14,1508.71,Good Trade
U0195,AXISBANK,2017-10-17,2503.08,2017-10-25,2527.09,1,8,24.01,Good Trade
U0047,LT,2023-08-15,5471.19,2023-08-18,5482.25,23,3,254.38,Good Trade
U0168,INFY,2015-09-30,1356.71,2015-10-23,1353.67,38,23,-115.52,Minor Loss
U0175,SBI,2017-03-07,2158.66,2017-03-13,2182.33,29,6,686.43,Good Trade
U0101,LT,2015-01-21,1062.62,2015-01-27,1076.22,11,6,149.6,Good Trade
U0107,AXISBANK,2021-10-01,4374.89,2021-10-11,4388.61,22,10,301.84,Good Trade
U0012,SBI,2015-11-24,1370.4,2015-12-16,1409.89,48,22,1895.52,Good Trade
U0059,INFY,2019-05-16,3125.33,2019-06-13,3114.31,5,28,-55.1,Minor Loss
U0060,AXISBANK,2019-08-21,3319.17,2019-09-02,3344.86,4,12,102.76,Good Trade
U0064,INFY,2020-09-25,3806.37,2020-09-29,3801.6,48,4,-228.96,Minor Loss
U0194,INFY,2022-08-22,4656.44,2022-09-02,4678.78,39,11,871.26,Good Trade
U0102,INFY,2018-10-05,2913.4,2018-10-31,2922.96,15,26,143.4,Good Trade
U0130,ICICI,2019-08-23,3312.26,2019-08-27,3307.91,49,4,-213.15,Minor Loss
U0174,HDFC,2022-07-26,5091.79,2022-08-12,5133.26,23,17,953.81,Good Trade
U0066,HDFC,2019-03-06,3191.62,2019-03-13,3183.75,47,7,-369.89,Minor Loss
U0144,SBI,2023-03-28,5558.64,2023-03-29,5558.33,13,1,-4.03,Over-trading
U0058,RELIANCE,2023-03-17,5676.97,2023-04-06,5691.81,41,20,608.44,Good Trade
U0066,TCS,2019-07-08,3331.47,2019-08-01,3397.13,27,24,1772.82,Good Trade
U0168,HDFC,2017-01-04,2037.64,2017-01-31,2054.17,42,27,694.26,Good Trade
U0012,LT,2020-01-06,3699.92,2020-01-07,3695.33,22,1,-100.98,Over-trading
U0015,ICICI,2023-01-10,4872.54,2023-02-01,4896.3,43,22,1021.68,Good Trade
U0028,SBI,2015-06-09,1207.68,2015-06-24,1224.84,8,15,137.28,Good Trade
U0143,INFY,2018-04-26,2655.67,2018-05-17,2670.86,32,21,486.08,Good Trade
U0044,TCS,2015-12-08,1499.17,2016-01-05,1508.74,4,28,38.28,Good Trade
U0124,ICICI,2019-07-16,3261.35,2019-07-29,3267.45,31,13,189.1,Good Trade
U0147,HDFC,2023-12-01,5830.69,2023-12-07,5833.1,45,6,108.45,Good Trade
U0019,HUL,2016-12-16,2174.58,2017-01-09,2215.56,17,24,696.66,Good Trade
U0183,RELIANCE,2015-06-19,1195.91,2015-06-30,1216.51,46,11,947.6,Good Trade
U0066,SBI,2021-03-11,4352.84,2021-04-05,4350.0,44,25,-124.96,Minor Loss
U0130,ICICI,2023-04-27,5066.56,2023-05-16,5105.46,22,19,855.8,Good Trade
U0173,HUL,2018-04-09,2929.06,2018-05-01,2965.19,19,22,686.47,Good Trade
U0200,ICICI,2020-12-09,3821.18,2020-12-28,3871.77,25,19,1264.75,Good Trade
U0002,HUL,2017-02-14,2233.86,2017-02-24,2272.47,26,10,1003.86,Good Trade
U0097,RELIANCE,2019-08-02,3613.59,2019-08-26,3640.18,17,24,452.03,Good Trade
U0027,INFY,2015-02-09,1100.92,2015-03-05,1122.49,7,24,150.99,Good Trade
